_id.courseId,_id.sectionId,_id.unitId,_id.user,_id.subtitle
43,1,1,218,English
43,1,1,261,English
43,1,1,2798,English
43,1,1,318,English
43,1,1,4962,English
43,1,1,5758,English
43,1,1,591,English
43,1,1,6260,English
43,1,1,7843,English
43,1,1,8232,English
43,1,1,9133,English
43,1,1,9197,English
43,1,1,9446,English
43,1,1,10546,subtitlesOff
43,1,1,120,subtitlesOff
43,1,1,14233,subtitlesOff
43,1,1,14897,subtitlesOff
43,1,1,15104,subtitlesOff
43,1,1,15135,subtitlesOff
43,1,1,1585,subtitlesOff
43,1,1,218,subtitlesOff
43,1,1,318,subtitlesOff
43,1,1,80,subtitlesOff
43,1,1,9197,subtitlesOff
43,2,12,14059,English
43,2,12,14282,English
43,2,12,1452,English
43,2,12,1548,English
43,2,12,1585,English
43,2,12,5758,English
43,2,12,591,English
43,2,12,9197,English
43,2,12,9446,English
43,2,12,14897,subtitlesOff
43,2,12,15135,subtitlesOff
43,2,12,6260,subtitlesOff
43,2,5,12120,English
43,2,5,1239,English
43,2,5,13378,English
43,2,5,13570,English
43,2,5,13613,English
43,2,5,14059,English
43,2,5,14282,English
43,2,5,1439,English
43,2,5,14454,English
43,2,5,1452,English
43,2,5,14813,English
43,2,5,15135,English
43,2,5,1585,English
43,2,5,16793,English
43,2,5,17179,English
43,2,5,17242,English
43,2,5,18,English
43,2,5,4962,English
43,2,5,591,English
43,2,5,9197,English
43,2,5,9446,English
43,2,5,1374,subtitlesOff
43,2,5,14897,subtitlesOff
43,2,5,6260,subtitlesOff
43,2,8,1239,English
43,2,8,13378,English
43,2,8,14059,English
43,2,8,14282,English
43,2,8,1439,English
43,2,8,14454,English
43,2,8,1452,English
43,2,8,14813,English
43,2,8,15135,English
43,2,8,1585,English
43,2,8,1634,English
43,2,8,17242,English
43,2,8,356,English
43,2,8,4962,English
43,2,8,591,English
43,2,8,6549,English
43,2,8,9133,English
43,2,8,9197,English
43,2,8,9446,English
43,2,8,14897,subtitlesOff
43,2,8,15135,subtitlesOff
43,2,8,6260,subtitlesOff
43,2,8,9446,subtitlesOff
43,3,1,13378,English
43,3,1,14059,English
43,3,1,1452,English
43,3,1,1585,English
43,3,1,591,English
43,3,1,9133,English
43,3,1,9197,English
43,3,1,9446,English
43,3,1,14897,subtitlesOff
43,3,1,9446,subtitlesOff
43,3,11,13378,English
43,3,11,14059,English
43,3,11,1452,English
43,3,11,18,English
43,3,11,2798,English
43,3,11,591,English
43,3,11,9133,English
43,3,11,9197,English
43,3,11,9446,English
43,3,11,14897,subtitlesOff
43,3,14,13378,English
43,3,14,14059,English
43,3,14,1452,English
43,3,14,18,English
43,3,14,2798,English
43,3,14,591,English
43,3,14,9133,English
43,3,14,9197,English
43,3,14,9446,English
43,3,14,14897,subtitlesOff
43,3,17,13378,English
43,3,17,14059,English
43,3,17,1452,English
43,3,17,2798,English
43,3,17,591,English
43,3,17,9133,English
43,3,17,9197,English
43,3,17,9446,English
43,3,17,14897,subtitlesOff
43,3,23,14059,English
43,3,23,1452,English
43,3,23,261,English
43,3,23,9133,English
43,3,23,9446,English
43,3,23,14897,subtitlesOff
43,4,1,13378,English
43,4,1,14059,English
43,4,1,1452,English
43,4,1,218,English
43,4,1,261,English
43,4,1,4962,English
43,4,1,591,English
43,4,1,9133,English
43,4,1,9197,English
43,4,1,9446,English
43,4,1,10546,subtitlesOff
43,4,1,14897,subtitlesOff
43,4,12,1452,English
43,4,12,18,English
43,4,12,2,English
43,4,12,2798,English
43,4,12,591,English
43,4,12,9133,English
43,4,12,9197,English
43,4,12,14897,subtitlesOff
43,4,12,218,subtitlesOff
43,4,12,9197,subtitlesOff
43,4,17,1452,English
43,4,17,2,English
43,4,17,591,English
43,4,17,9133,English
43,4,17,9197,English
43,4,17,9446,English
43,4,17,14897,subtitlesOff
43,4,17,9197,subtitlesOff
43,4,22,13378,English
43,4,22,1452,English
43,4,22,591,English
43,4,22,9133,English
43,4,22,9197,English
43,4,22,9446,English
43,4,22,1,subtitlesOff
43,4,22,14897,subtitlesOff
43,4,22,9197,subtitlesOff
43,4,4,14059,English
43,4,4,1452,English
43,4,4,9133,English
43,4,4,9197,English
43,4,4,9446,English
43,4,4,14897,subtitlesOff
43,5,1,1452,English
43,5,1,218,English
43,5,1,591,English
43,5,1,9133,English
43,5,1,9197,English
43,5,1,9446,English
43,5,1,14897,subtitlesOff
43,5,1,9197,subtitlesOff
43,5,3,1452,English
43,5,3,591,English
43,5,3,9133,English
43,5,3,9197,English
43,5,3,14897,subtitlesOff
43,5,3,9197,subtitlesOff
43,5,5,1452,English
43,5,5,591,English
43,5,5,9133,English
43,5,5,9197,English
43,5,5,14897,subtitlesOff
43,5,5,9197,subtitlesOff
43,5,8,1452,English
43,5,8,591,English
43,5,8,9133,English
43,5,8,9197,English
43,5,8,14897,subtitlesOff
43,5,8,9197,subtitlesOff
43,6,1,1452,English
43,6,1,2,English
43,6,1,591,English
43,6,1,749,English
43,6,1,9133,English
43,6,1,9197,English
43,6,1,9446,English
43,6,1,14897,subtitlesOff
43,6,1,9197,subtitlesOff
43,6,6,1452,English
43,6,6,591,English
43,6,6,749,English
43,6,6,9133,English
43,6,6,9197,English
43,6,6,9446,English
43,6,6,14897,subtitlesOff
43,6,6,9197,subtitlesOff
43,7,1,13378,English
43,7,1,1452,English
43,7,1,2,English
43,7,1,591,English
43,7,1,749,English
43,7,1,9133,English
43,7,1,9197,English
43,7,1,9446,English
43,7,1,10546,subtitlesOff
43,7,1,14897,subtitlesOff
43,7,1,9197,subtitlesOff
43,7,6,1452,English
43,7,6,1585,English
43,7,6,591,English
43,7,6,9133,English
43,7,6,9197,English
43,7,6,9446,English
43,7,6,14897,subtitlesOff
46,1,1,10012,English
46,1,1,10246,English
46,1,1,1032,English
46,1,1,10346,English
46,1,1,10355,English
46,1,1,10594,English
46,1,1,1070,English
46,1,1,10885,English
46,1,1,11292,English
46,1,1,11381,English
46,1,1,1150,English
46,1,1,11564,English
46,1,1,11581,English
46,1,1,11606,English
46,1,1,11617,English
46,1,1,11756,English
46,1,1,11827,English
46,1,1,11867,English
46,1,1,11944,English
46,1,1,11995,English
46,1,1,12047,English
46,1,1,12073,English
46,1,1,12172,English
46,1,1,12173,English
46,1,1,12180,English
46,1,1,12257,English
46,1,1,12298,English
46,1,1,12300,English
46,1,1,12352,English
46,1,1,12370,English
46,1,1,12373,English
46,1,1,12459,English
46,1,1,12478,English
46,1,1,12550,English
46,1,1,12629,English
46,1,1,12699,English
46,1,1,12715,English
46,1,1,12764,English
46,1,1,12781,English
46,1,1,1282,English
46,1,1,12836,English
46,1,1,12853,English
46,1,1,12896,English
46,1,1,1293,English
46,1,1,12952,English
46,1,1,13052,English
46,1,1,13061,English
46,1,1,13087,English
46,1,1,13100,English
46,1,1,13117,English
46,1,1,13133,English
46,1,1,13137,English
46,1,1,13192,English
46,1,1,13210,English
46,1,1,13338,English
46,1,1,1336,English
46,1,1,1338,English
46,1,1,13400,English
46,1,1,13403,English
46,1,1,13425,English
46,1,1,13494,English
46,1,1,13509,English
46,1,1,13546,English
46,1,1,13550,English
46,1,1,13554,English
46,1,1,13558,English
46,1,1,13559,English
46,1,1,13561,English
46,1,1,13562,English
46,1,1,13570,English
46,1,1,13575,English
46,1,1,13585,English
46,1,1,13586,English
46,1,1,13588,English
46,1,1,13593,English
46,1,1,13596,English
46,1,1,13603,English
46,1,1,13606,English
46,1,1,13609,English
46,1,1,13611,English
46,1,1,13614,English
46,1,1,13616,English
46,1,1,13618,English
46,1,1,13622,English
46,1,1,13626,English
46,1,1,13630,English
46,1,1,13633,English
46,1,1,13636,English
46,1,1,13642,English
46,1,1,13650,English
46,1,1,13655,English
46,1,1,13656,English
46,1,1,13664,English
46,1,1,13666,English
46,1,1,13669,English
46,1,1,13670,English
46,1,1,13671,English
46,1,1,13673,English
46,1,1,13676,English
46,1,1,13677,English
46,1,1,13679,English
46,1,1,13680,English
46,1,1,13682,English
46,1,1,13686,English
46,1,1,13687,English
46,1,1,13690,English
46,1,1,13696,English
46,1,1,13698,English
46,1,1,13700,English
46,1,1,13708,English
46,1,1,13710,English
46,1,1,13712,English
46,1,1,13713,English
46,1,1,13717,English
46,1,1,13718,English
46,1,1,13721,English
46,1,1,13723,English
46,1,1,13724,English
46,1,1,13730,English
46,1,1,13738,English
46,1,1,13742,English
46,1,1,13743,English
46,1,1,13745,English
46,1,1,13750,English
46,1,1,13754,English
46,1,1,13758,English
46,1,1,13762,English
46,1,1,13768,English
46,1,1,13771,English
46,1,1,13774,English
46,1,1,13776,English
46,1,1,13779,English
46,1,1,13780,English
46,1,1,13784,English
46,1,1,13788,English
46,1,1,13789,English
46,1,1,13790,English
46,1,1,13791,English
46,1,1,13795,English
46,1,1,13798,English
46,1,1,13804,English
46,1,1,13808,English
46,1,1,13809,English
46,1,1,13811,English
46,1,1,13822,English
46,1,1,13829,English
46,1,1,13830,English
46,1,1,13835,English
46,1,1,13837,English
46,1,1,13839,English
46,1,1,13844,English
46,1,1,13865,English
46,1,1,13868,English
46,1,1,13870,English
46,1,1,13875,English
46,1,1,13876,English
46,1,1,13882,English
46,1,1,1389,English
46,1,1,13898,English
46,1,1,13903,English
46,1,1,13904,English
46,1,1,13905,English
46,1,1,13908,English
46,1,1,13915,English
46,1,1,13920,English
46,1,1,13922,English
46,1,1,13924,English
46,1,1,13941,English
46,1,1,13943,English
46,1,1,13947,English
46,1,1,13952,English
46,1,1,13955,English
46,1,1,13957,English
46,1,1,13961,English
46,1,1,13964,English
46,1,1,13965,English
46,1,1,13972,English
46,1,1,13973,English
46,1,1,13980,English
46,1,1,13982,English
46,1,1,13986,English
46,1,1,13989,English
46,1,1,13990,English
46,1,1,13996,English
46,1,1,14003,English
46,1,1,14008,English
46,1,1,14016,English
46,1,1,14018,English
46,1,1,14037,English
46,1,1,14039,English
46,1,1,14045,English
46,1,1,14055,English
46,1,1,14059,English
46,1,1,14063,English
46,1,1,14066,English
46,1,1,14067,English
46,1,1,14068,English
46,1,1,14069,English
46,1,1,14077,English
46,1,1,14078,English
46,1,1,14079,English
46,1,1,14082,English
46,1,1,14089,English
46,1,1,14091,English
46,1,1,14094,English
46,1,1,14102,English
46,1,1,14107,English
46,1,1,14114,English
46,1,1,14128,English
46,1,1,14133,English
46,1,1,14137,English
46,1,1,14141,English
46,1,1,14145,English
46,1,1,14150,English
46,1,1,14162,English
46,1,1,14165,English
46,1,1,14167,English
46,1,1,14169,English
46,1,1,14170,English
46,1,1,14175,English
46,1,1,14181,English
46,1,1,14183,English
46,1,1,14192,English
46,1,1,14195,English
46,1,1,14197,English
46,1,1,14199,English
46,1,1,14210,English
46,1,1,14211,English
46,1,1,14215,English
46,1,1,14216,English
46,1,1,14218,English
46,1,1,14219,English
46,1,1,1422,English
46,1,1,14220,English
46,1,1,14221,English
46,1,1,14222,English
46,1,1,14226,English
46,1,1,14227,English
46,1,1,14230,English
46,1,1,14232,English
46,1,1,14233,English
46,1,1,14239,English
46,1,1,14243,English
46,1,1,14244,English
46,1,1,14247,English
46,1,1,14248,English
46,1,1,14251,English
46,1,1,14270,English
46,1,1,14274,English
46,1,1,14281,English
46,1,1,14282,English
46,1,1,14285,English
46,1,1,14295,English
46,1,1,14298,English
46,1,1,14300,English
46,1,1,14301,English
46,1,1,14302,English
46,1,1,14311,English
46,1,1,14316,English
46,1,1,14319,English
46,1,1,14324,English
46,1,1,14326,English
46,1,1,14345,English
46,1,1,14351,English
46,1,1,14361,English
46,1,1,14368,English
46,1,1,14372,English
46,1,1,14374,English
46,1,1,14377,English
46,1,1,14378,English
46,1,1,14379,English
46,1,1,14381,English
46,1,1,14383,English
46,1,1,14384,English
46,1,1,14387,English
46,1,1,14390,English
46,1,1,14398,English
46,1,1,14399,English
46,1,1,14405,English
46,1,1,14419,English
46,1,1,14422,English
46,1,1,14425,English
46,1,1,14434,English
46,1,1,14437,English
46,1,1,14439,English
46,1,1,14440,English
46,1,1,14443,English
46,1,1,14445,English
46,1,1,14451,English
46,1,1,14452,English
46,1,1,14454,English
46,1,1,14464,English
46,1,1,14467,English
46,1,1,14468,English
46,1,1,14471,English
46,1,1,14484,English
46,1,1,14489,English
46,1,1,14494,English
46,1,1,14496,English
46,1,1,14500,English
46,1,1,14504,English
46,1,1,14505,English
46,1,1,14508,English
46,1,1,14514,English
46,1,1,14517,English
46,1,1,14521,English
46,1,1,14528,English
46,1,1,14544,English
46,1,1,14548,English
46,1,1,14549,English
46,1,1,14563,English
46,1,1,14565,English
46,1,1,14570,English
46,1,1,14571,English
46,1,1,14572,English
46,1,1,14579,English
46,1,1,14581,English
46,1,1,14585,English
46,1,1,14586,English
46,1,1,14590,English
46,1,1,14592,English
46,1,1,14597,English
46,1,1,14600,English
46,1,1,14605,English
46,1,1,14607,English
46,1,1,14614,English
46,1,1,14615,English
46,1,1,14620,English
46,1,1,14622,English
46,1,1,14626,English
46,1,1,14631,English
46,1,1,14632,English
46,1,1,14634,English
46,1,1,14644,English
46,1,1,14658,English
46,1,1,14659,English
46,1,1,14664,English
46,1,1,14675,English
46,1,1,14676,English
46,1,1,14679,English
46,1,1,14685,English
46,1,1,14690,English
46,1,1,14691,English
46,1,1,14697,English
46,1,1,14698,English
46,1,1,14701,English
46,1,1,14702,English
46,1,1,14706,English
46,1,1,14710,English
46,1,1,14712,English
46,1,1,14716,English
46,1,1,14717,English
46,1,1,14739,English
46,1,1,14740,English
46,1,1,14743,English
46,1,1,14749,English
46,1,1,14757,English
46,1,1,14763,English
46,1,1,14767,English
46,1,1,14771,English
46,1,1,14772,English
46,1,1,14773,English
46,1,1,14776,English
46,1,1,14777,English
46,1,1,14784,English
46,1,1,14785,English
46,1,1,14786,English
46,1,1,14788,English
46,1,1,14793,English
46,1,1,14806,English
46,1,1,14811,English
46,1,1,14813,English
46,1,1,14816,English
46,1,1,14826,English
46,1,1,14845,English
46,1,1,14850,English
46,1,1,14854,English
46,1,1,14855,English
46,1,1,14856,English
46,1,1,14858,English
46,1,1,14859,English
46,1,1,14860,English
46,1,1,14862,English
46,1,1,14863,English
46,1,1,14865,English
46,1,1,14866,English
46,1,1,14881,English
46,1,1,14889,English
46,1,1,14890,English
46,1,1,14896,English
46,1,1,14897,English
46,1,1,14900,English
46,1,1,14901,English
46,1,1,14902,English
46,1,1,14904,English
46,1,1,14905,English
46,1,1,14911,English
46,1,1,14912,English
46,1,1,14913,English
46,1,1,14916,English
46,1,1,14917,English
46,1,1,14920,English
46,1,1,14921,English
46,1,1,14925,English
46,1,1,14933,English
46,1,1,14934,English
46,1,1,14935,English
46,1,1,14937,English
46,1,1,14939,English
46,1,1,14949,English
46,1,1,14963,English
46,1,1,14965,English
46,1,1,14968,English
46,1,1,14975,English
46,1,1,14978,English
46,1,1,14979,English
46,1,1,14982,English
46,1,1,14987,English
46,1,1,14995,English
46,1,1,14997,English
46,1,1,14998,English
46,1,1,15001,English
46,1,1,15009,English
46,1,1,15011,English
46,1,1,15016,English
46,1,1,15017,English
46,1,1,15024,English
46,1,1,15028,English
46,1,1,15033,English
46,1,1,15034,English
46,1,1,15037,English
46,1,1,15041,English
46,1,1,15042,English
46,1,1,15043,English
46,1,1,15045,English
46,1,1,15046,English
46,1,1,15048,English
46,1,1,15056,English
46,1,1,15058,English
46,1,1,15066,English
46,1,1,15068,English
46,1,1,15069,English
46,1,1,15072,English
46,1,1,15073,English
46,1,1,15074,English
46,1,1,15080,English
46,1,1,15082,English
46,1,1,15084,English
46,1,1,15085,English
46,1,1,15087,English
46,1,1,15091,English
46,1,1,15095,English
46,1,1,15101,English
46,1,1,15114,English
46,1,1,15116,English
46,1,1,15118,English
46,1,1,15122,English
46,1,1,15123,English
46,1,1,15132,English
46,1,1,15135,English
46,1,1,15136,English
46,1,1,15137,English
46,1,1,15139,English
46,1,1,15145,English
46,1,1,15148,English
46,1,1,15149,English
46,1,1,15150,English
46,1,1,15158,English
46,1,1,15159,English
46,1,1,15161,English
46,1,1,15168,English
46,1,1,15169,English
46,1,1,15172,English
46,1,1,15173,English
46,1,1,15178,English
46,1,1,15183,English
46,1,1,15184,English
46,1,1,15185,English
46,1,1,15186,English
46,1,1,15187,English
46,1,1,15188,English
46,1,1,15190,English
46,1,1,15191,English
46,1,1,15199,English
46,1,1,15201,English
46,1,1,15207,English
46,1,1,15208,English
46,1,1,15209,English
46,1,1,15216,English
46,1,1,15225,English
46,1,1,15229,English
46,1,1,15234,English
46,1,1,15236,English
46,1,1,15242,English
46,1,1,15249,English
46,1,1,15262,English
46,1,1,15263,English
46,1,1,15267,English
46,1,1,15269,English
46,1,1,15272,English
46,1,1,15273,English
46,1,1,15276,English
46,1,1,15282,English
46,1,1,15288,English
46,1,1,15289,English
46,1,1,15290,English
46,1,1,15301,English
46,1,1,15307,English
46,1,1,15309,English
46,1,1,15315,English
46,1,1,15316,English
46,1,1,15324,English
46,1,1,15326,English
46,1,1,15335,English
46,1,1,15338,English
46,1,1,15343,English
46,1,1,15347,English
46,1,1,15358,English
46,1,1,15369,English
46,1,1,15376,English
46,1,1,15380,English
46,1,1,15385,English
46,1,1,15389,English
46,1,1,15392,English
46,1,1,15394,English
46,1,1,15397,English
46,1,1,15403,English
46,1,1,15404,English
46,1,1,15407,English
46,1,1,15413,English
46,1,1,15416,English
46,1,1,15420,English
46,1,1,15423,English
46,1,1,15431,English
46,1,1,15432,English
46,1,1,15436,English
46,1,1,15443,English
46,1,1,15444,English
46,1,1,15445,English
46,1,1,15446,English
46,1,1,15451,English
46,1,1,15452,English
46,1,1,15459,English
46,1,1,15460,English
46,1,1,15462,English
46,1,1,15464,English
46,1,1,15468,English
46,1,1,15469,English
46,1,1,15470,English
46,1,1,1548,English
46,1,1,15481,English
46,1,1,15485,English
46,1,1,15486,English
46,1,1,15494,English
46,1,1,15496,English
46,1,1,15504,English
46,1,1,15517,English
46,1,1,15546,English
46,1,1,15547,English
46,1,1,15552,English
46,1,1,15590,English
46,1,1,15593,English
46,1,1,15614,English
46,1,1,15632,English
46,1,1,1564,English
46,1,1,15640,English
46,1,1,15646,English
46,1,1,15656,English
46,1,1,15662,English
46,1,1,15668,English
46,1,1,15674,English
46,1,1,15676,English
46,1,1,15687,English
46,1,1,15690,English
46,1,1,15691,English
46,1,1,15712,English
46,1,1,15714,English
46,1,1,15723,English
46,1,1,15729,English
46,1,1,15734,English
46,1,1,15740,English
46,1,1,15741,English
46,1,1,15742,English
46,1,1,15743,English
46,1,1,15753,English
46,1,1,15758,English
46,1,1,15763,English
46,1,1,15770,English
46,1,1,15781,English
46,1,1,15801,English
46,1,1,15812,English
46,1,1,15815,English
46,1,1,15818,English
46,1,1,15830,English
46,1,1,15835,English
46,1,1,15839,English
46,1,1,1585,English
46,1,1,15850,English
46,1,1,15852,English
46,1,1,15854,English
46,1,1,15855,English
46,1,1,15856,English
46,1,1,15862,English
46,1,1,15865,English
46,1,1,15866,English
46,1,1,15869,English
46,1,1,15871,English
46,1,1,15874,English
46,1,1,15888,English
46,1,1,15936,English
46,1,1,15942,English
46,1,1,15948,English
46,1,1,15957,English
46,1,1,15975,English
46,1,1,15977,English
46,1,1,15982,English
46,1,1,15984,English
46,1,1,16004,English
46,1,1,16014,English
46,1,1,16025,English
46,1,1,16026,English
46,1,1,16044,English
46,1,1,16045,English
46,1,1,16046,English
46,1,1,16048,English
46,1,1,16061,English
46,1,1,16063,English
46,1,1,16079,English
46,1,1,16086,English
46,1,1,16089,English
46,1,1,16090,English
46,1,1,16095,English
46,1,1,16098,English
46,1,1,16100,English
46,1,1,16112,English
46,1,1,16116,English
46,1,1,16133,English
46,1,1,16141,English
46,1,1,16144,English
46,1,1,16154,English
46,1,1,16161,English
46,1,1,16204,English
46,1,1,16213,English
46,1,1,16222,English
46,1,1,16239,English
46,1,1,16284,English
46,1,1,16313,English
46,1,1,16334,English
46,1,1,16342,English
46,1,1,16376,English
46,1,1,16395,English
46,1,1,16416,English
46,1,1,16444,English
46,1,1,16449,English
46,1,1,16458,English
46,1,1,16506,English
46,1,1,16537,English
46,1,1,16541,English
46,1,1,16547,English
46,1,1,16552,English
46,1,1,16601,English
46,1,1,16607,English
46,1,1,16622,English
46,1,1,16636,English
46,1,1,16638,English
46,1,1,16644,English
46,1,1,16650,English
46,1,1,16651,English
46,1,1,16657,English
46,1,1,16660,English
46,1,1,16667,English
46,1,1,16677,English
46,1,1,16679,English
46,1,1,16680,English
46,1,1,16702,English
46,1,1,16707,English
46,1,1,16709,English
46,1,1,16733,English
46,1,1,16755,English
46,1,1,16756,English
46,1,1,16760,English
46,1,1,16761,English
46,1,1,16763,English
46,1,1,16772,English
46,1,1,16775,English
46,1,1,16777,English
46,1,1,16779,English
46,1,1,16790,English
46,1,1,16795,English
46,1,1,16797,English
46,1,1,16808,English
46,1,1,16809,English
46,1,1,16811,English
46,1,1,16844,English
46,1,1,16847,English
46,1,1,16851,English
46,1,1,16856,English
46,1,1,16857,English
46,1,1,16860,English
46,1,1,16867,English
46,1,1,16868,English
46,1,1,16871,English
46,1,1,16873,English
46,1,1,16874,English
46,1,1,16875,English
46,1,1,16886,English
46,1,1,16887,English
46,1,1,16889,English
46,1,1,16909,English
46,1,1,16927,English
46,1,1,16935,English
46,1,1,16941,English
46,1,1,16942,English
46,1,1,16945,English
46,1,1,16949,English
46,1,1,16958,English
46,1,1,16972,English
46,1,1,16984,English
46,1,1,16987,English
46,1,1,16991,English
46,1,1,16994,English
46,1,1,16995,English
46,1,1,17002,English
46,1,1,17014,English
46,1,1,17018,English
46,1,1,17019,English
46,1,1,17025,English
46,1,1,17029,English
46,1,1,17053,English
46,1,1,17055,English
46,1,1,17059,English
46,1,1,17066,English
46,1,1,17067,English
46,1,1,17070,English
46,1,1,17077,English
46,1,1,17086,English
46,1,1,17099,English
46,1,1,17100,English
46,1,1,17116,English
46,1,1,17122,English
46,1,1,17136,English
46,1,1,17139,English
46,1,1,17154,English
46,1,1,17161,English
46,1,1,17169,English
46,1,1,17178,English
46,1,1,17181,English
46,1,1,17182,English
46,1,1,17188,English
46,1,1,17189,English
46,1,1,17190,English
46,1,1,17193,English
46,1,1,17197,English
46,1,1,17203,English
46,1,1,17212,English
46,1,1,17218,English
46,1,1,17224,English
46,1,1,17229,English
46,1,1,17231,English
46,1,1,17235,English
46,1,1,17240,English
46,1,1,17244,English
46,1,1,17252,English
46,1,1,17253,English
46,1,1,17259,English
46,1,1,17269,English
46,1,1,17277,English
46,1,1,17284,English
46,1,1,17301,English
46,1,1,17309,English
46,1,1,17315,English
46,1,1,17333,English
46,1,1,17335,English
46,1,1,17337,English
46,1,1,17348,English
46,1,1,17352,English
46,1,1,17357,English
46,1,1,17365,English
46,1,1,17367,English
46,1,1,17370,English
46,1,1,17397,English
46,1,1,17417,English
46,1,1,17418,English
46,1,1,17435,English
46,1,1,17445,English
46,1,1,17469,English
46,1,1,17487,English
46,1,1,17494,English
46,1,1,17499,English
46,1,1,17512,English
46,1,1,17525,English
46,1,1,17543,English
46,1,1,17546,English
46,1,1,17548,English
46,1,1,17549,English
46,1,1,17555,English
46,1,1,17557,English
46,1,1,17559,English
46,1,1,17564,English
46,1,1,17573,English
46,1,1,17576,English
46,1,1,17588,English
46,1,1,17589,English
46,1,1,17593,English
46,1,1,17596,English
46,1,1,17597,English
46,1,1,17601,English
46,1,1,17608,English
46,1,1,17610,English
46,1,1,17611,English
46,1,1,17612,English
46,1,1,17622,English
46,1,1,17626,English
46,1,1,17627,English
46,1,1,17630,English
46,1,1,17631,English
46,1,1,17635,English
46,1,1,17637,English
46,1,1,17643,English
46,1,1,17645,English
46,1,1,17648,English
46,1,1,17650,English
46,1,1,17657,English
46,1,1,17668,English
46,1,1,17694,English
46,1,1,17698,English
46,1,1,17725,English
46,1,1,17728,English
46,1,1,17730,English
46,1,1,17780,English
46,1,1,17782,English
46,1,1,17786,English
46,1,1,17816,English
46,1,1,17818,English
46,1,1,17819,English
46,1,1,17822,English
46,1,1,17823,English
46,1,1,17824,English
46,1,1,17829,English
46,1,1,17844,English
46,1,1,17845,English
46,1,1,17855,English
46,1,1,1787,English
46,1,1,17872,English
46,1,1,17881,English
46,1,1,17884,English
46,1,1,17885,English
46,1,1,17888,English
46,1,1,17896,English
46,1,1,17909,English
46,1,1,17913,English
46,1,1,17916,English
46,1,1,17923,English
46,1,1,1795,English
46,1,1,17951,English
46,1,1,17972,English
46,1,1,17974,English
46,1,1,17977,English
46,1,1,17980,English
46,1,1,17986,English
46,1,1,17987,English
46,1,1,18016,English
46,1,1,18019,English
46,1,1,18023,English
46,1,1,18035,English
46,1,1,18052,English
46,1,1,18070,English
46,1,1,18081,English
46,1,1,18090,English
46,1,1,18106,English
46,1,1,18108,English
46,1,1,18111,English
46,1,1,18113,English
46,1,1,18123,English
46,1,1,18137,English
46,1,1,18154,English
46,1,1,18157,English
46,1,1,18165,English
46,1,1,18171,English
46,1,1,18173,English
46,1,1,18183,English
46,1,1,18186,English
46,1,1,18208,English
46,1,1,18210,English
46,1,1,18222,English
46,1,1,18236,English
46,1,1,18247,English
46,1,1,18253,English
46,1,1,18258,English
46,1,1,18296,English
46,1,1,18299,English
46,1,1,18300,English
46,1,1,18311,English
46,1,1,18319,English
46,1,1,18326,English
46,1,1,18333,English
46,1,1,18339,English
46,1,1,18346,English
46,1,1,18349,English
46,1,1,18355,English
46,1,1,18371,English
46,1,1,18388,English
46,1,1,18398,English
46,1,1,18425,English
46,1,1,18441,English
46,1,1,18445,English
46,1,1,1845,English
46,1,1,18457,English
46,1,1,18460,English
46,1,1,18462,English
46,1,1,18467,English
46,1,1,18478,English
46,1,1,18479,English
46,1,1,18487,English
46,1,1,18488,English
46,1,1,18516,English
46,1,1,18526,English
46,1,1,18529,English
46,1,1,18534,English
46,1,1,18542,English
46,1,1,18555,English
46,1,1,18556,English
46,1,1,18563,English
46,1,1,1879,English
46,1,1,1893,English
46,1,1,1921,English
46,1,1,2,English
46,1,1,2012,English
46,1,1,203,English
46,1,1,2060,English
46,1,1,2103,English
46,1,1,2253,English
46,1,1,2386,English
46,1,1,2403,English
46,1,1,2671,English
46,1,1,2694,English
46,1,1,2784,English
46,1,1,2798,English
46,1,1,2805,English
46,1,1,2851,English
46,1,1,2909,English
46,1,1,2957,English
46,1,1,2989,English
46,1,1,2996,English
46,1,1,31,English
46,1,1,318,English
46,1,1,324,English
46,1,1,3320,English
46,1,1,3450,English
46,1,1,356,English
46,1,1,3705,English
46,1,1,3782,English
46,1,1,3860,English
46,1,1,3945,English
46,1,1,3976,English
46,1,1,4207,English
46,1,1,4346,English
46,1,1,4568,English
46,1,1,4603,English
46,1,1,4817,English
46,1,1,4845,English
46,1,1,4914,English
46,1,1,4962,English
46,1,1,5009,English
46,1,1,5019,English
46,1,1,5198,English
46,1,1,5199,English
46,1,1,5364,English
46,1,1,5369,English
46,1,1,5429,English
46,1,1,5600,English
46,1,1,5667,English
46,1,1,5817,English
46,1,1,585,English
46,1,1,5899,English
46,1,1,591,English
46,1,1,5933,English
46,1,1,6134,English
46,1,1,6174,English
46,1,1,6236,English
46,1,1,6448,English
46,1,1,6451,English
46,1,1,6628,English
46,1,1,6706,English
46,1,1,6745,English
46,1,1,6762,English
46,1,1,6938,English
46,1,1,6979,English
46,1,1,7033,English
46,1,1,7111,English
46,1,1,7167,English
46,1,1,7433,English
46,1,1,7524,English
46,1,1,7955,English
46,1,1,803,English
46,1,1,8060,English
46,1,1,8175,English
46,1,1,8346,English
46,1,1,8582,English
46,1,1,8667,English
46,1,1,8722,English
46,1,1,8752,English
46,1,1,9123,English
46,1,1,9133,English
46,1,1,9173,English
46,1,1,9241,English
46,1,1,9294,English
46,1,1,9345,English
46,1,1,9430,English
46,1,1,9446,English
46,1,1,9499,English
